Time,Extension,Load
87.11600,9.46228,-0.05122
87.21600,9.46228,-0.05118
87.31600,9.46228,-0.05114
87.41600,9.46228,-0.05112
87.51600,9.46228,-0.05109
87.61600,9.46228,-0.05110
87.71600,9.46228,-0.05110
87.81600,9.46228,-0.05104
87.91600,9.46228,-0.05098
88.01600,9.46228,-0.05096
88.11600,9.46228,-0.05095
88.21600,9.46228,-0.05091
88.31600,9.46228,-0.05089
88.41600,9.46228,-0.05086
88.51600,9.46228,-0.05082
88.61600,9.46228,-0.05083
88.71600,9.46228,-0.05078
88.81600,9.46228,-0.05073
88.91600,9.46228,-0.05076
89.01600,9.46228,-0.05070
89.11600,9.46228,-0.05064
89.21600,9.46228,-0.05063
89.31600,9.46228,-0.05063
89.41600,9.46228,-0.05056
89.51600,9.46228,-0.05054
89.61600,9.46228,-0.05052
89.71600,9.46228,-0.05051
89.81600,9.46228,-0.05049
89.91600,9.46228,-0.05046
90.01600,9.46228,-0.05037
90.11600,9.46228,-0.05038
90.21600,9.46228,-0.05037
90.31600,9.46228,-0.05035
90.41600,9.46228,-0.05031
90.51600,9.46228,-0.05028
90.61600,9.46228,-0.05029
90.71600,9.46228,-0.05021
90.81600,9.46228,-0.05019
90.91600,9.46228,-0.05016
91.01600,9.46228,-0.05013
91.11600,9.46228,-0.05013
91.21600,9.46228,-0.05008
91.31600,9.46228,-0.05007
91.41600,9.46228,-0.05003
91.51600,9.46228,-0.04996
91.61600,9.46228,-0.04998
91.71600,9.46228,-0.04991
91.81600,9.46228,-0.04990
91.91600,9.46228,-0.04988
92.01600,9.46228,-0.04984
92.11600,9.46228,-0.04978
92.21600,9.46228,-0.04977
92.31600,9.46228,-0.04977
92.41600,9.46228,-0.04974
92.51600,9.46228,-0.04973
92.61600,9.46228,-0.04968
92.71600,9.46228,-0.04968
92.81600,9.46228,-0.04965
92.91600,9.46228,-0.04965
93.01600,9.46228,-0.04960
93.11600,9.46228,-0.04961
93.21600,9.46228,-0.04957
93.31600,9.46228,-0.04956
93.41600,9.46228,-0.04953
93.51600,9.46228,-0.04948
93.61600,9.46228,-0.04948
93.71600,9.46228,-0.04942
93.81600,9.46228,-0.04945
93.91600,9.46228,-0.04942
94.01600,9.46228,-0.04940
94.11600,9.46228,-0.04937
94.21600,9.46228,-0.04935
94.31600,9.46228,-0.04932
94.41600,9.46228,-0.04930
94.51600,9.46228,-0.04928
94.61600,9.46228,-0.04926
94.71600,9.46228,-0.04923
94.81600,9.46228,-0.04920
94.91600,9.46228,-0.04921
95.01600,9.46228,-0.04916
95.11600,9.46228,-0.04915
95.21600,9.46228,-0.04912
95.31600,9.46228,-0.04905
95.41600,9.46228,-0.04905
95.51600,9.46228,-0.04903
95.61600,9.46228,-0.04900
95.71600,9.46228,-0.04897
95.81600,9.46228,-0.04895
95.91600,9.46228,-0.04893
96.01600,9.46228,-0.04891
96.11600,9.46228,-0.04886
96.21600,9.46228,-0.04885
96.31600,9.46228,-0.04882
96.41600,9.46228,-0.04880
96.51600,9.46228,-0.04876
96.61600,9.46228,-0.04875
96.71600,9.46228,-0.04874
96.81600,9.46228,-0.04871
96.91600,9.46228,-0.04869
97.01600,9.46228,-0.04865
97.11600,9.46228,-0.04868
97.21600,9.46228,-0.04858
97.31600,9.46228,-0.04857
97.41600,9.46228,-0.04851
97.51600,9.46228,-0.04853
97.61600,9.46228,-0.04851
97.71600,9.46228,-0.04847
97.81600,9.46228,-0.04847
97.91600,9.46228,-0.04842
98.01600,9.46228,-0.04841
98.11600,9.46228,-0.04838
98.21600,9.46228,-0.04839
98.31600,9.46228,-0.04837
98.41600,9.46228,-0.04831
98.51600,9.46228,-0.04830
98.61600,9.46228,-0.04829
98.71600,9.46228,-0.04826
98.81600,9.46228,-0.04825
98.91600,9.46228,-0.04820
99.01600,9.46228,-0.04818
99.11600,9.46228,-0.04815
99.21600,9.46228,-0.04814
99.31600,9.46228,-0.04811
99.41600,9.46228,-0.04808
99.51600,9.46228,-0.04810
99.61600,9.46228,-0.04805
99.71600,9.46228,-0.04805
99.81600,9.46228,-0.04804
99.91600,9.46228,-0.04799
100.01600,9.46228,-0.04795
100.11600,9.46228,-0.04799
100.21600,9.46228,-0.04794
100.31600,9.46228,-0.04794
100.41600,9.46228,-0.04795
100.51600,9.46228,-0.04787
100.61600,9.46228,-0.04788
100.71600,9.46228,-0.04785
100.81600,9.46228,-0.04781
100.91600,9.46228,-0.04779
101.01600,9.46228,-0.04779
101.11600,9.46228,-0.04778
101.21600,9.46228,-0.04774
101.31600,9.46228,-0.04767
101.41600,9.46228,-0.04766
101.51600,9.46228,-0.04768
101.61600,9.46228,-0.04766
101.71600,9.46228,-0.04761
101.81600,9.46228,-0.04759
101.91600,9.46228,-0.04759
102.01600,9.46228,-0.04754
102.11600,9.46228,-0.04753
102.21600,9.46228,-0.04753
102.31600,9.46228,-0.04750
102.41600,9.46228,-0.04748
102.51600,9.46228,-0.04747
102.61600,9.46228,-0.04740
102.71600,9.46228,-0.04739
102.81600,9.46228,-0.04734
102.91600,9.46228,-0.04736
103.01600,9.46228,-0.04731
103.11600,9.46228,-0.04731
103.21600,9.46228,-0.04726
103.31600,9.46228,-0.04730
103.41600,9.46228,-0.04726
103.51600,9.46228,-0.04721
103.61600,9.46228,-0.04719
103.71600,9.46228,-0.04719
103.81600,9.46228,-0.04713
103.91600,9.46228,-0.04712
104.01600,9.46228,-0.04710
104.11600,9.46228,-0.04708
104.21600,9.46228,-0.04701
104.31600,9.46228,-0.04705
104.41600,9.46228,-0.04700
104.51600,9.46228,-0.04693
104.61600,9.46228,-0.04696
104.71600,9.46228,-0.04693
104.81600,9.46228,-0.04693
104.91600,9.46228,-0.04689
105.01600,9.46228,-0.04688
105.11600,9.46228,-0.04683
105.21600,9.46228,-0.04683
105.31601,9.46228,-0.04679
105.41601,9.46228,-0.04677
105.51601,9.46228,-0.04672
105.61601,9.46228,-0.04671
105.71601,9.46228,-0.04671
105.81601,9.46228,-0.04670
105.91601,9.46228,-0.04669
106.01601,9.46228,-0.04664
106.11601,9.46228,-0.04661
106.21601,9.46228,-0.04660
106.31601,9.46228,-0.04658
106.41601,9.46228,-0.04658
106.51601,9.46228,-0.04655
106.61601,9.46228,-0.04652
106.71601,9.46228,-0.04647
106.81601,9.46228,-0.04645
106.91601,9.46228,-0.04640
107.01601,9.46228,-0.04641
107.11601,9.46228,-0.04640
107.21601,9.46228,-0.04638
107.31601,9.46228,-0.04637
107.41601,9.46228,-0.04631
107.51601,9.46228,-0.04631
107.61601,9.46228,-0.04627
107.71601,9.46228,-0.04627
107.81601,9.46228,-0.04625
107.91601,9.46228,-0.04622
108.01601,9.46228,-0.04622
108.11601,9.46228,-0.04618
108.21601,9.46228,-0.04611
108.31601,9.46228,-0.04615
108.41601,9.46228,-0.04613
108.51601,9.46228,-0.04610
108.61601,9.46228,-0.04611
108.71601,9.46228,-0.04607
108.81601,9.46228,-0.04603
108.91601,9.46228,-0.04598
109.01601,9.46228,-0.04602
109.11601,9.46228,-0.04597
109.21601,9.46228,-0.04595
109.31601,9.46228,-0.04594
109.41601,9.46228,-0.04588
109.51601,9.46228,-0.04587
109.61601,9.46228,-0.04587
109.71601,9.46228,-0.04584
109.81601,9.46228,-0.04580
109.91601,9.46228,-0.04581
110.01601,9.46228,-0.04578
110.11601,9.46228,-0.04576
110.21601,9.46228,-0.04572
110.31601,9.46228,-0.04570
110.41601,9.46228,-0.04570
110.51601,9.46228,-0.04568
110.61601,9.46228,-0.04567
110.71601,9.46228,-0.04563
110.81601,9.46228,-0.04560
110.91601,9.46228,-0.04557
111.01601,9.46228,-0.04558
111.11601,9.46228,-0.04556
111.21601,9.46228,-0.04552
111.31601,9.46228,-0.04554
111.41601,9.46228,-0.04550
111.51601,9.46228,-0.04549
111.61601,9.46228,-0.04546
111.71601,9.46228,-0.04545
111.81601,9.46228,-0.04548
111.91601,9.46228,-0.04544
112.01601,9.46228,-0.04540
112.11601,9.46228,-0.04535
112.21601,9.46228,-0.04534
112.31601,9.46228,-0.04533
112.41601,9.46228,-0.04532
112.51601,9.46228,-0.04530
112.61601,9.46228,-0.04526
112.71601,9.46228,-0.04524
112.81601,9.46228,-0.04523
112.91601,9.46228,-0.04524
113.01601,9.46228,-0.04522
113.11601,9.46228,-0.04519
113.21601,9.46228,-0.04515
113.31601,9.46228,-0.04514
113.41601,9.46228,-0.04513
113.51601,9.46228,-0.04508
113.61601,9.46228,-0.04505
113.71601,9.46228,-0.04506
113.81601,9.46228,-0.04507
113.91601,9.46228,-0.04503
114.01601,9.46228,-0.04496
114.11601,9.46228,-0.04498
114.21601,9.46228,-0.04495
114.31601,9.46228,-0.04494
114.41601,9.46228,-0.04493
114.51601,9.46228,-0.04490
114.61601,9.46228,-0.04486
114.71601,9.46228,-0.04487
114.81601,9.46228,-0.04482
114.91601,9.46228,-0.04484
115.01601,9.46228,-0.04481
115.11601,9.46228,-0.04481
115.21601,9.46228,-0.04482
115.31601,9.46228,-0.04478
115.41601,9.46228,-0.04472
115.51601,9.46228,-0.04473
115.61601,9.46228,-0.04472
115.71601,9.46228,-0.04470
115.81601,9.46228,-0.04467
115.91601,9.46228,-0.04470
116.01601,9.46228,-0.04466
116.11601,9.46228,-0.04465
116.21601,9.46228,-0.04464
116.31601,9.46228,-0.04461
116.41601,9.46228,-0.04459
116.51601,9.46228,-0.04453
116.61601,9.46228,-0.04456
116.71601,9.46228,-0.04456
116.81601,9.46228,-0.04451
116.91601,9.46228,-0.04450
117.01601,9.46228,-0.04446
117.11601,9.46228,-0.04445
117.21601,9.46228,-0.04447
117.31601,9.46228,-0.04443
117.41601,9.46228,-0.04442
117.51601,9.46228,-0.04438
117.61601,9.46228,-0.04435
117.71601,9.46228,-0.04437
117.81601,9.46228,-0.04434
117.91601,9.46228,-0.04436
118.01601,9.46228,-0.04431
118.11601,9.46228,-0.04429
118.21601,9.46228,-0.04431
118.31601,9.46228,-0.04426
118.41601,9.46228,-0.04424
118.51601,9.46228,-0.04420
118.61601,9.46228,-0.04423
118.71601,9.46228,-0.04423
118.81601,9.46228,-0.04418
118.91601,9.46228,-0.04417
119.01601,9.46228,-0.04413
119.11601,9.46228,-0.04416
119.21601,9.46228,-0.04412
119.31601,9.46228,-0.04415
119.41601,9.46228,-0.04409
119.51601,9.46228,-0.04412
119.61601,9.46228,-0.04408
119.71601,9.46228,-0.04402
119.81601,9.46228,-0.04407
119.91601,9.46228,-0.04403
120.01601,9.46228,-0.04401
120.11601,9.46228,-0.04400
120.21601,9.46228,-0.04398
120.31601,9.46228,-0.04397
120.41601,9.46228,-0.04392
120.51601,9.46228,-0.04395
120.61601,9.46228,-0.04391
120.71601,9.46228,-0.04388
120.81601,9.46228,-0.04385
120.91601,9.46228,-0.04387
121.01601,9.46228,-0.04382
121.11601,9.46228,-0.04382
121.21601,9.46228,-0.04380
121.31601,9.46228,-0.04378
121.41601,9.46228,-0.04377
121.51601,9.46228,-0.04377
121.61601,9.46228,-0.04372
121.71601,9.46228,-0.04374
121.81601,9.46228,-0.04371
121.91601,9.46228,-0.04369
122.01601,9.46228,-0.04367
122.11601,9.46228,-0.04364
122.21601,9.46228,-0.04367
122.31601,9.46228,-0.04363
122.41601,9.46228,-0.04362
122.51601,9.46228,-0.04363
122.61601,9.46228,-0.04359
122.71601,9.46228,-0.04355
122.81601,9.46228,-0.04354
122.91601,9.46228,-0.04354
123.01601,9.46228,-0.04354
123.11601,9.46228,-0.04354
123.21601,9.46228,-0.04351
123.31601,9.46228,-0.04348
123.41601,9.46228,-0.04346
123.51601,9.46228,-0.04345
123.61601,9.46228,-0.04340
123.71601,9.46228,-0.04345
123.81601,9.46228,-0.04343
123.91601,9.46228,-0.04341
124.01601,9.46228,-0.04339
124.11601,9.46228,-0.04337
124.21601,9.46228,-0.04336
124.31601,9.46228,-0.04336
124.41601,9.46228,-0.04335
124.51601,9.46228,-0.04330
124.61601,9.46228,-0.04332
124.71601,9.46228,-0.04332
124.81601,9.46228,-0.04328
124.91601,9.46228,-0.04325
125.01601,9.46228,-0.04328
125.11601,9.46228,-0.04324
125.21601,9.46228,-0.04324
125.31601,9.46228,-0.04324
125.41601,9.46228,-0.04321
125.51601,9.46228,-0.04322
125.61601,9.46228,-0.04320
125.71601,9.46228,-0.04313
125.81601,9.46228,-0.04316
125.91601,9.46228,-0.04315
126.01601,9.46228,-0.04311
126.11601,9.46228,-0.04309
126.21601,9.46228,-0.04308
126.31601,9.46228,-0.04305
126.41601,9.46228,-0.04302
126.51601,9.46228,-0.04303
126.61601,9.46228,-0.04300
126.71601,9.46228,-0.04295
126.81601,9.46228,-0.04295
126.91601,9.46228,-0.04291
127.01601,9.46228,-0.04289
127.11601,9.46228,-0.04290
127.21601,9.46228,-0.04286
127.31601,9.46228,-0.04284
127.41601,9.46228,-0.04283
127.51601,9.46228,-0.04280
127.61601,9.46228,-0.04281
127.71601,9.46228,-0.04281
127.81601,9.46228,-0.04281
127.91601,9.46228,-0.04276
128.01601,9.46228,-0.04273
128.11601,9.46228,-0.04273
128.21601,9.46228,-0.04271
128.31601,9.46228,-0.04269
128.41601,9.46228,-0.04270
128.51601,9.46228,-0.04265
128.61601,9.46228,-0.04264
128.71601,9.46228,-0.04260
128.81601,9.46228,-0.04262
128.91601,9.46228,-0.04264
129.01601,9.46228,-0.04258
129.11601,9.46228,-0.04257
129.21601,9.46228,-0.04252
129.31601,9.46228,-0.04254
129.41601,9.46228,-0.04256
129.51601,9.46228,-0.04250
129.61601,9.46228,-0.04251
129.71601,9.46228,-0.04249
129.81601,9.46228,-0.04250
129.91601,9.46228,-0.04246
130.01601,9.46228,-0.04245
130.11601,9.46228,-0.04237
130.21601,9.46228,-0.04239
130.31601,9.46228,-0.04237
130.41601,9.46228,-0.04233
130.51601,9.46228,-0.04234
130.61601,9.46228,-0.04233
130.71601,9.46228,-0.04230
130.81601,9.46228,-0.04231
130.91601,9.46228,-0.04226
131.01601,9.46228,-0.04228
131.11601,9.46228,-0.04222
131.21601,9.46228,-0.04222
131.31601,9.46228,-0.04220
131.41601,9.46228,-0.04217
131.51601,9.46228,-0.04213
131.61601,9.46228,-0.04214
131.71601,9.46228,-0.04213
131.81601,9.46228,-0.04212
131.91601,9.46228,-0.04207
132.01601,9.46228,-0.04207
132.11601,9.46228,-0.04203
132.21601,9.46228,-0.04205
132.31601,9.46228,-0.04199
132.41601,9.46228,-0.04196
132.51601,9.46228,-0.04199
132.61601,9.46228,-0.04194
132.71601,9.46228,-0.04193
132.81601,9.46228,-0.04188
132.91601,9.46228,-0.04191
133.01601,9.46228,-0.04186
133.11601,9.46228,-0.04186
133.21601,9.46228,-0.04186
133.31601,9.46228,-0.04183
133.41601,9.46228,-0.04181
133.51601,9.46228,-0.04180
133.61601,9.46228,-0.04180
133.71601,9.46228,-0.04184
133.81601,9.46228,-0.04180
133.91601,9.46228,-0.04176
134.01601,9.46228,-0.04178
134.11601,9.46228,-0.04176
134.21601,9.46228,-0.04171
134.31601,9.46228,-0.04170
134.41601,9.46228,-0.04175
134.51601,9.46228,-0.04172
134.61601,9.46228,-0.04171
134.71601,9.46228,-0.04164
134.81601,9.46228,-0.04165
134.91601,9.46228,-0.04167
135.01601,9.46228,-0.04162
135.11601,9.46228,-0.04163
135.21601,9.46228,-0.04160
135.31601,9.46228,-0.04158
135.41601,9.46228,-0.04155
135.51601,9.46228,-0.04153
135.61601,9.46228,-0.04149
135.71601,9.46228,-0.04150
135.81601,9.46228,-0.04151
135.91601,9.46228,-0.04149
136.01601,9.46228,-0.04146
136.11601,9.46228,-0.04144
136.21601,9.46228,-0.04141
136.31601,9.46228,-0.04139
136.41601,9.46228,-0.04140
136.51601,9.46228,-0.04137
136.61601,9.46228,-0.04135
136.71601,9.46228,-0.04133
136.81601,9.46228,-0.04131
136.91601,9.46228,-0.04131
137.01601,9.46228,-0.04129
137.11601,9.46228,-0.04129
137.21601,9.46228,-0.04125
137.31601,9.46228,-0.04125
137.41601,9.46228,-0.04123
137.51601,9.46228,-0.04125
137.61601,9.46228,-0.04121
137.71601,9.46228,-0.04119
137.81601,9.46228,-0.04118
137.91601,9.46228,-0.04116
138.01601,9.46228,-0.04116
138.11601,9.46228,-0.04116
138.21601,9.46228,-0.04111
138.31601,9.46228,-0.04110
138.41601,9.46228,-0.04109
138.51601,9.46228,-0.04110
138.61601,9.46228,-0.04110
138.71601,9.46228,-0.04106
138.81601,9.46228,-0.04108
138.91601,9.46228,-0.04105
139.01601,9.46228,-0.04103
139.11601,9.46228,-0.04103
139.21601,9.46228,-0.04103
139.31601,9.46228,-0.04103
139.41601,9.46228,-0.04100
139.51601,9.46228,-0.04102
139.61601,9.46228,-0.04095
139.71601,9.46228,-0.04097
139.81601,9.46228,-0.04097
139.91601,9.46228,-0.04096
140.01601,9.46228,-0.04090
140.11601,9.46228,-0.04088
140.21601,9.46228,-0.04085
140.31601,9.46228,-0.04090
140.41601,9.46228,-0.04088
140.51601,9.46228,-0.04085
140.61601,9.46228,-0.04083
140.71601,9.46228,-0.04080
140.81601,9.46228,-0.04082
140.91601,9.46228,-0.04083
141.01601,9.46228,-0.04079
141.11601,9.46228,-0.04077
141.21601,9.46228,-0.04076
141.31601,9.46228,-0.04077
141.41601,9.46228,-0.04074
141.51601,9.46228,-0.04071
141.61601,9.46228,-0.04073
141.71601,9.46228,-0.04071
141.81601,9.46228,-0.04070
141.91601,9.46228,-0.04069
142.01601,9.46228,-0.04062
142.11601,9.46228,-0.04063
142.21601,9.46228,-0.04062
142.31601,9.46228,-0.04057
142.41601,9.46228,-0.04058
142.51601,9.46228,-0.04059
142.61601,9.46228,-0.04056
142.71601,9.46228,-0.04057
142.81601,9.46228,-0.04054
142.91601,9.46228,-0.04045
143.01601,9.46228,-0.04050
143.11601,9.46228,-0.04048
143.21601,9.46228,-0.04048
143.31601,9.46228,-0.04046
143.41601,9.46228,-0.04047
143.51601,9.46228,-0.04036
143.61601,9.46228,-0.04039
143.71601,9.46228,-0.04043
143.81601,9.46228,-0.04036
143.91601,9.46228,-0.04035
144.01601,9.46228,-0.04036
144.11601,9.46228,-0.04036
144.21601,9.46228,-0.04031
144.31601,9.46228,-0.04030
144.41601,9.46228,-0.04028
144.51601,9.46228,-0.04032
144.61601,9.46228,-0.04028
144.71601,9.46228,-0.04028
144.81601,9.46228,-0.04028
144.91601,9.46228,-0.04022
145.01601,9.46228,-0.04024
145.11601,9.46228,-0.04022
145.21601,9.46228,-0.04022
145.31601,9.46228,-0.04020
145.41601,9.46228,-0.04017
145.51601,9.46228,-0.04014
145.61601,9.46228,-0.04012
145.71601,9.46228,-0.04012
145.81601,9.46228,-0.04011
145.91601,9.46228,-0.04007
146.01601,9.46228,-0.04006
146.11601,9.46228,-0.04008
146.21601,9.46228,-0.04004
146.31601,9.46228,-0.04002
146.41601,9.46228,-0.04003
146.51601,9.46228,-0.04003
146.61601,9.46228,-0.04002
146.71601,9.46228,-0.04001
146.81601,9.46228,-0.04000
146.91601,9.46228,-0.03996
147.01601,9.46228,-0.03993
147.11601,9.46228,-0.03989
147.21601,9.46228,-0.03992
147.31601,9.46228,-0.03991
147.41601,9.46228,-0.03990
147.51601,9.46228,-0.03987
147.61601,9.46228,-0.03981
147.71601,9.46228,-0.03985
147.81601,9.46228,-0.03983
147.91601,9.46228,-0.03983
148.01601,9.46228,-0.03978
148.11601,9.46228,-0.03980
148.21601,9.46228,-0.03979
148.31601,9.46228,-0.03976
148.41601,9.46228,-0.03974
148.51601,9.46228,-0.03973
148.61601,9.46228,-0.03970
148.71601,9.46228,-0.03972
148.81601,9.46228,-0.03970
148.91601,9.46228,-0.03965
149.01601,9.46228,-0.03964
149.11601,9.46228,-0.03962
149.21601,9.46228,-0.03965
149.31601,9.46228,-0.03962
149.41601,9.46228,-0.03960
149.51601,9.46228,-0.03956
149.61601,9.46228,-0.03959
149.71601,9.46228,-0.03958
149.81601,9.46228,-0.03954
149.91601,9.46228,-0.03953
150.01601,9.46228,-0.03952
150.11601,9.46228,-0.03951
150.21601,9.46228,-0.03947
150.31601,9.46228,-0.03949
150.41601,9.46228,-0.03945
150.51601,9.46228,-0.03946
150.61601,9.46228,-0.03945
150.71601,9.46228,-0.03945
150.81601,9.46228,-0.03944
150.91601,9.46228,-0.03943
151.01601,9.46228,-0.03938
151.11601,9.46228,-0.03938
151.21601,9.46228,-0.03937
151.31601,9.46228,-0.03936
151.41601,9.46228,-0.03936
151.51601,9.46228,-0.03936
151.61601,9.46228,-0.03930
151.71601,9.46228,-0.03931
151.81601,9.46228,-0.03929
151.91601,9.46228,-0.03930
152.01601,9.46228,-0.03927
152.11601,9.46228,-0.03932
152.21601,9.46228,-0.03926
152.31601,9.46228,-0.03924
152.41601,9.46228,-0.03925
152.51601,9.46228,-0.03921
152.61601,9.46228,-0.03920
152.71601,9.46228,-0.03921
152.81601,9.46228,-0.03919
152.91601,9.46228,-0.03917
153.01601,9.46228,-0.03916
153.11601,9.46228,-0.03913
153.21601,9.46228,-0.03914
153.31601,9.46228,-0.03915
153.41601,9.46228,-0.03910
153.51601,9.46228,-0.03909
153.61601,9.46228,-0.03908
153.71601,9.46228,-0.03909
153.81601,9.46228,-0.03910
153.91601,9.46228,-0.03905
154.01601,9.46228,-0.03905
154.11601,9.46228,-0.03902
154.21601,9.46228,-0.03899
154.31601,9.46228,-0.03897
154.41601,9.46228,-0.03895
154.51601,9.46228,-0.03899
154.61601,9.46228,-0.03898
154.71601,9.46228,-0.03894
154.81601,9.46228,-0.03893
154.91601,9.46228,-0.03896
155.01601,9.46228,-0.03891
155.11601,9.46228,-0.03893
155.21601,9.46228,-0.03890
155.31601,9.46228,-0.03888
155.41601,9.46228,-0.03887
155.51601,9.46228,-0.03890
155.61601,9.46228,-0.03885
155.71601,9.46228,-0.03888
155.81601,9.46228,-0.03883
155.91601,9.46228,-0.03879
156.01601,9.46228,-0.03882
156.11601,9.46228,-0.03880
156.21601,9.46228,-0.03880
156.31601,9.46228,-0.03879
156.41601,9.46228,-0.03876
156.51601,9.46228,-0.03878
156.61601,9.46228,-0.03873
156.71601,9.46228,-0.03870
156.81601,9.46228,-0.03871
156.91601,9.46228,-0.03871
157.01601,9.46228,-0.03868
157.11601,9.46228,-0.03867
157.21601,9.46228,-0.03868
157.31601,9.46228,-0.03864
157.41601,9.46228,-0.03865
157.51601,9.46228,-0.03862
157.61601,9.46228,-0.03859
157.71601,9.46228,-0.03859
157.81601,9.46228,-0.03853
157.91601,9.46228,-0.03859
158.01601,9.46228,-0.03858
158.11601,9.46228,-0.03855
158.21601,9.46228,-0.03854
158.31601,9.46228,-0.03852
158.41601,9.46228,-0.03853
158.51601,9.46228,-0.03849
158.61601,9.46228,-0.03845
158.71601,9.46228,-0.03847
158.81601,9.46228,-0.03849
158.91601,9.46228,-0.03845
159.01601,9.46228,-0.03845
159.11601,9.46228,-0.03843
159.21601,9.46228,-0.03841
159.31601,9.46228,-0.03840
159.41601,9.46228,-0.03842
159.51601,9.46228,-0.03842
159.61601,9.46228,-0.03837
159.71601,9.46228,-0.03837
159.81601,9.46228,-0.03838
159.91601,9.46228,-0.03836
160.01601,9.46228,-0.03834
160.11601,9.46228,-0.03835
160.21601,9.46228,-0.03832
160.31601,9.46228,-0.03830
160.41601,9.46228,-0.03830
160.51601,9.46228,-0.03828
160.61601,9.46228,-0.03830
160.71601,9.46228,-0.03827
160.81601,9.46228,-0.03825
160.91601,9.46228,-0.03827
161.01601,9.46228,-0.03821
161.11601,9.46228,-0.03821
161.21601,9.46228,-0.03823
161.31601,9.46228,-0.03820
161.41601,9.46228,-0.03819
161.51601,9.46228,-0.03821
161.61601,9.46228,-0.03818
161.71601,9.46228,-0.03815
161.81601,9.46228,-0.03814
161.91601,9.46228,-0.03816
162.01601,9.46228,-0.03813
162.11601,9.46228,-0.03810
162.21601,9.46228,-0.03812
162.31601,9.46228,-0.03810
162.41601,9.46228,-0.03807
162.51601,9.46228,-0.03803
162.61601,9.46228,-0.03805
162.71601,9.46228,-0.03806
162.81601,9.46228,-0.03803
162.91601,9.46228,-0.03802
163.01601,9.46228,-0.03802
163.11601,9.46228,-0.03802
163.21601,9.46228,-0.03801
163.31601,9.46228,-0.03800
163.41601,9.46228,-0.03801
163.51601,9.46228,-0.03799
163.61601,9.46228,-0.03796
163.71601,9.46228,-0.03794
163.81601,9.46228,-0.03794
163.91601,9.46228,-0.03794
164.01601,9.46228,-0.03793
164.11601,9.46228,-0.03791
164.21601,9.46228,-0.03789
164.31601,9.46228,-0.03786
164.41601,9.46228,-0.03786
164.51601,9.46228,-0.03787
164.61601,9.46228,-0.03785
164.71601,9.46228,-0.03783
164.81601,9.46228,-0.03786
164.91601,9.46228,-0.03785
165.01601,9.46228,-0.03779
165.11601,9.46228,-0.03778
165.21601,9.46228,-0.03775
165.31601,9.46228,-0.03776
165.41601,9.46228,-0.03775
165.51601,9.46228,-0.03776
165.61601,9.46228,-0.03776
165.71601,9.46228,-0.03772
165.81601,9.46228,-0.03771
165.91601,9.46228,-0.03771
166.01601,9.46228,-0.03774
166.11601,9.46228,-0.03769
166.21601,9.46228,-0.03769
166.31601,9.46228,-0.03768
166.41601,9.46228,-0.03766
166.51601,9.46228,-0.03766
166.61601,9.46228,-0.03766
166.71601,9.46228,-0.03764
166.81601,9.46228,-0.03766
166.91601,9.46228,-0.03764
167.01601,9.46228,-0.03761
167.11601,9.46228,-0.03764
167.21601,9.46228,-0.03762
167.31601,9.46228,-0.03760
167.41601,9.46228,-0.03757
167.51601,9.46228,-0.03761
167.61601,9.46228,-0.03758
167.71601,9.46228,-0.03755
167.81601,9.46228,-0.03755
167.91601,9.46228,-0.03753
168.01601,9.46228,-0.03757
168.11601,9.46228,-0.03751
168.21601,9.46228,-0.03750
168.31601,9.46228,-0.03750
168.41601,9.46228,-0.03749
168.51601,9.46228,-0.03746
168.61601,9.46228,-0.03749
168.71601,9.46228,-0.03746
168.81601,9.46228,-0.03744
168.91601,9.46228,-0.03744
169.01601,9.46228,-0.03745
169.11601,9.46228,-0.03745
169.21601,9.46228,-0.03738
169.31601,9.46228,-0.03739
169.41601,9.46228,-0.03739
169.51601,9.46228,-0.03739
169.61601,9.46228,-0.03738
169.71601,9.46228,-0.03733
169.81601,9.46228,-0.03732
169.91601,9.46228,-0.03739
170.01601,9.46228,-0.03735
170.11601,9.46228,-0.03735
170.21601,9.46228,-0.03731
170.31601,9.46228,-0.03724
170.41601,9.46228,-0.03730
170.51601,9.46228,-0.03728
170.61601,9.46228,-0.03729
170.71601,9.46228,-0.03725
170.81601,9.46228,-0.03728
170.91601,9.46228,-0.03727
171.01601,9.46228,-0.03723
171.11601,9.46228,-0.03719
171.21601,9.46228,-0.03721
171.31601,9.46228,-0.03718
171.41601,9.46228,-0.03719
171.51601,9.46228,-0.03721
171.61601,9.46228,-0.03720
171.71601,9.46228,-0.03717
171.81601,9.46228,-0.03713
171.91601,9.46228,-0.03718
172.01601,9.46228,-0.03714
172.11601,9.46228,-0.03711
172.21601,9.46228,-0.03708
172.31601,9.46228,-0.03709
172.41601,9.46228,-0.03707
172.51601,9.46228,-0.03709
172.61601,9.46228,-0.03707
172.71601,9.46228,-0.03709
172.81601,9.46228,-0.03707
172.91601,9.46228,-0.03707
173.01601,9.46228,-0.03703
173.11601,9.46228,-0.03703
173.21601,9.46228,-0.03704
173.31601,9.46228,-0.03703
173.41601,9.46228,-0.03700
173.51601,9.46228,-0.03700
173.61601,9.46228,-0.03696
173.71601,9.46228,-0.03699
173.81601,9.46228,-0.03701
173.91601,9.46228,-0.03700
174.01601,9.46228,-0.03700
174.11601,9.46228,-0.03699
174.21601,9.46228,-0.03699
174.31601,9.46228,-0.03695
174.41601,9.46228,-0.03692
