Time,Extension,Load
87.10800,9.47769,-0.04517
87.20800,9.47769,-0.04512
87.30800,9.47769,-0.04508
87.40800,9.47769,-0.04505
87.50800,9.47769,-0.04503
87.60800,9.47769,-0.04502
87.70800,9.47769,-0.04501
87.80800,9.47769,-0.04496
87.90800,9.47769,-0.04495
88.00800,9.47769,-0.04493
88.10800,9.47769,-0.04489
88.20800,9.47769,-0.04486
88.30800,9.47769,-0.04483
88.40800,9.47769,-0.04481
88.50800,9.47769,-0.04479
88.60800,9.47769,-0.04477
88.70800,9.47769,-0.04474
88.80800,9.47769,-0.04469
88.90800,9.47769,-0.04465
89.00800,9.47769,-0.04467
89.10800,9.47769,-0.04461
89.20800,9.47769,-0.04462
89.30800,9.47769,-0.04455
89.40800,9.47769,-0.04460
89.50800,9.47769,-0.04453
89.60800,9.47769,-0.04451
89.70800,9.47769,-0.04445
89.80800,9.47769,-0.04446
89.90800,9.47769,-0.04442
90.00800,9.47769,-0.04442
90.10800,9.47769,-0.04437
90.20800,9.47769,-0.04438
90.30800,9.47769,-0.04429
90.40800,9.47769,-0.04431
90.50800,9.47769,-0.04430
90.60800,9.47769,-0.04429
90.70800,9.47769,-0.04424
90.80800,9.47769,-0.04425
90.90800,9.47769,-0.04424
91.00800,9.47769,-0.04418
91.10800,9.47769,-0.04415
91.20800,9.47769,-0.04411
91.30800,9.47769,-0.04412
91.40800,9.47769,-0.04407
91.50800,9.47769,-0.04404
91.60800,9.47769,-0.04400
91.70800,9.47769,-0.04403
91.80800,9.47769,-0.04400
91.90800,9.47769,-0.04395
92.00800,9.47769,-0.04395
92.10800,9.47769,-0.04393
92.20800,9.47769,-0.04389
92.30800,9.47769,-0.04388
92.40800,9.47769,-0.04383
92.50800,9.47769,-0.04379
92.60800,9.47769,-0.04378
92.70800,9.47769,-0.04374
92.80800,9.47769,-0.04375
92.90800,9.47769,-0.04374
93.00800,9.47769,-0.04369
93.10800,9.47769,-0.04367
93.20800,9.47769,-0.04366
93.30800,9.47769,-0.04364
93.40800,9.47769,-0.04359
93.50800,9.47769,-0.04357
93.60800,9.47769,-0.04356
93.70800,9.47769,-0.04353
93.80800,9.47769,-0.04350
93.90800,9.47769,-0.04350
94.00800,9.47769,-0.04344
94.10800,9.47769,-0.04344
94.20800,9.47769,-0.04346
94.30800,9.47769,-0.04340
94.40800,9.47769,-0.04340
94.50800,9.47769,-0.04333
94.60800,9.47769,-0.04334
94.70800,9.47769,-0.04330
94.80800,9.47769,-0.04331
94.90800,9.47769,-0.04327
95.00800,9.47769,-0.04322
95.10800,9.47769,-0.04325
95.20800,9.47769,-0.04318
95.30800,9.47769,-0.04319
95.40800,9.47769,-0.04316
95.50800,9.47769,-0.04314
95.60800,9.47769,-0.04309
95.70800,9.47769,-0.04309
95.80800,9.47769,-0.04311
95.90800,9.47769,-0.04306
96.00800,9.47769,-0.04305
96.10800,9.47769,-0.04302
96.20800,9.47769,-0.04298
96.30800,9.47769,-0.04290
96.40800,9.47769,-0.04293
96.50800,9.47769,-0.04288
96.60800,9.47769,-0.04286
96.70800,9.47769,-0.04285
96.80800,9.47769,-0.04286
96.90800,9.47769,-0.04283
97.00800,9.47769,-0.04277
97.10800,9.47769,-0.04276
97.20800,9.47769,-0.04272
97.30800,9.47769,-0.04270
97.40800,9.47769,-0.04270
97.50800,9.47769,-0.04267
97.60800,9.47769,-0.04267
97.70800,9.47769,-0.04261
97.80800,9.47769,-0.04260
97.90800,9.47769,-0.04257
98.00800,9.47769,-0.04258
98.10800,9.47769,-0.04255
98.20800,9.47769,-0.04251
98.30800,9.47769,-0.04252
98.40800,9.47769,-0.04246
98.50800,9.47769,-0.04247
98.60800,9.47769,-0.04240
98.70800,9.47769,-0.04241
98.80800,9.47769,-0.04235
98.90800,9.47769,-0.04241
99.00800,9.47769,-0.04234
99.10800,9.47769,-0.04230
99.20800,9.47769,-0.04232
99.30800,9.47769,-0.04227
99.40800,9.47769,-0.04229
99.50800,9.47769,-0.04224
99.60800,9.47769,-0.04220
99.70800,9.47769,-0.04220
99.80800,9.47769,-0.04218
99.90800,9.47769,-0.04220
100.00800,9.47769,-0.04216
100.10800,9.47769,-0.04213
100.20800,9.47769,-0.04213
100.30800,9.47769,-0.04209
100.40800,9.47769,-0.04211
100.50800,9.47769,-0.04206
100.60800,9.47769,-0.04206
100.70800,9.47769,-0.04201
100.80800,9.47769,-0.04200
100.90800,9.47769,-0.04195
101.00800,9.47769,-0.04193
101.10800,9.47769,-0.04191
101.20800,9.47769,-0.04190
101.30800,9.47769,-0.04192
101.40800,9.47769,-0.04187
101.50800,9.47769,-0.04187
101.60800,9.47769,-0.04182
101.70800,9.47769,-0.04180
101.80800,9.47769,-0.04176
101.90800,9.47769,-0.04179
102.00800,9.47769,-0.04175
102.10800,9.47769,-0.04172
102.20800,9.47769,-0.04170
102.30800,9.47769,-0.04167
102.40800,9.47769,-0.04166
102.50800,9.47769,-0.04164
102.60800,9.47769,-0.04164
102.70800,9.47769,-0.04163
102.80800,9.47769,-0.04159
102.90800,9.47769,-0.04157
103.00800,9.47769,-0.04157
103.10800,9.47769,-0.04152
103.20800,9.47769,-0.04148
103.30800,9.47769,-0.04152
103.40800,9.47769,-0.04150
103.50800,9.47769,-0.04144
103.60800,9.47769,-0.04141
103.70800,9.47769,-0.04144
103.80800,9.47769,-0.04139
103.90800,9.47769,-0.04137
104.00800,9.47769,-0.04138
104.10800,9.47769,-0.04136
104.20800,9.47769,-0.04134
104.30800,9.47769,-0.04129
104.40800,9.47769,-0.04126
104.50800,9.47769,-0.04127
104.60800,9.47769,-0.04123
104.70800,9.47769,-0.04125
104.80800,9.47769,-0.04119
104.90800,9.47769,-0.04119
105.00800,9.47769,-0.04118
105.10800,9.47769,-0.04117
105.20800,9.47769,-0.04115
105.30801,9.47769,-0.04109
105.40801,9.47769,-0.04111
105.50801,9.47769,-0.04109
105.60801,9.47769,-0.04107
105.70801,9.47769,-0.04105
105.80801,9.47769,-0.04105
105.90801,9.47769,-0.04099
106.00801,9.47769,-0.04099
106.10801,9.47769,-0.04099
106.20801,9.47769,-0.04096
106.30801,9.47769,-0.04094
106.40801,9.47769,-0.04094
106.50801,9.47769,-0.04091
106.60801,9.47769,-0.04086
106.70801,9.47769,-0.04088
106.80801,9.47769,-0.04082
106.90801,9.47769,-0.04086
107.00801,9.47769,-0.04081
107.10801,9.47769,-0.04080
107.20801,9.47769,-0.04071
107.30801,9.47769,-0.04073
107.40801,9.47769,-0.04070
107.50801,9.47769,-0.04072
107.60801,9.47769,-0.04068
107.70801,9.47769,-0.04063
107.80801,9.47769,-0.04063
107.90801,9.47769,-0.04060
108.00801,9.47769,-0.04057
108.10801,9.47769,-0.04057
108.20801,9.47769,-0.04056
108.30801,9.47769,-0.04058
108.40801,9.47769,-0.04050
108.50801,9.47769,-0.04050
108.60801,9.47769,-0.04048
108.70801,9.47769,-0.04045
108.80801,9.47769,-0.04045
108.90801,9.47769,-0.04040
109.00801,9.47769,-0.04042
109.10801,9.47769,-0.04037
109.20801,9.47769,-0.04037
109.30801,9.47769,-0.04033
109.40801,9.47769,-0.04032
109.50801,9.47769,-0.04031
109.60801,9.47769,-0.04026
109.70801,9.47769,-0.04025
109.80801,9.47769,-0.04022
109.90801,9.47769,-0.04021
110.00801,9.47769,-0.04016
110.10801,9.47769,-0.04015
110.20801,9.47769,-0.04017
110.30801,9.47769,-0.04013
110.40801,9.47769,-0.04013
110.50801,9.47769,-0.04008
110.60801,9.47769,-0.04005
110.70801,9.47769,-0.04006
110.80801,9.47769,-0.04004
110.90801,9.47769,-0.03997
111.00801,9.47769,-0.04001
111.10801,9.47769,-0.03996
111.20801,9.47769,-0.03995
111.30801,9.47769,-0.03995
111.40801,9.47769,-0.03989
111.50801,9.47769,-0.03990
111.60801,9.47769,-0.03987
111.70801,9.47769,-0.03985
111.80801,9.47769,-0.03988
111.90801,9.47769,-0.03980
112.00801,9.47769,-0.03980
112.10801,9.47769,-0.03978
112.20801,9.47769,-0.03976
112.30801,9.47769,-0.03979
112.40801,9.47769,-0.03972
112.50801,9.47769,-0.03970
112.60801,9.47769,-0.03973
112.70801,9.47769,-0.03968
112.80801,9.47769,-0.03965
112.90801,9.47769,-0.03965
113.00801,9.47769,-0.03962
113.10801,9.47769,-0.03965
113.20801,9.47769,-0.03960
113.30801,9.47769,-0.03959
113.40801,9.47769,-0.03955
113.50801,9.47769,-0.03956
113.60801,9.47769,-0.03954
113.70801,9.47769,-0.03953
113.80801,9.47769,-0.03950
113.90801,9.47769,-0.03949
114.00801,9.47769,-0.03949
114.10801,9.47769,-0.03948
114.20801,9.47769,-0.03944
114.30801,9.47769,-0.03943
114.40801,9.47769,-0.03941
114.50801,9.47769,-0.03938
114.60801,9.47769,-0.03937
114.70801,9.47769,-0.03937
114.80801,9.47769,-0.03931
114.90801,9.47769,-0.03933
115.00801,9.47769,-0.03930
115.10801,9.47769,-0.03929
115.20801,9.47769,-0.03930
115.30801,9.47769,-0.03923
115.40801,9.47769,-0.03922
115.50801,9.47769,-0.03922
115.60801,9.47769,-0.03919
115.70801,9.47769,-0.03916
115.80801,9.47769,-0.03917
115.90801,9.47769,-0.03913
116.00801,9.47769,-0.03913
116.10801,9.47769,-0.03905
116.20801,9.47769,-0.03906
116.30801,9.47769,-0.03908
116.40801,9.47769,-0.03906
116.50801,9.47769,-0.03901
116.60801,9.47769,-0.03900
116.70801,9.47769,-0.03897
116.80801,9.47769,-0.03892
116.90801,9.47769,-0.03892
117.00801,9.47769,-0.03893
117.10801,9.47769,-0.03890
117.20801,9.47769,-0.03890
117.30801,9.47769,-0.03889
117.40801,9.47769,-0.03883
117.50801,9.47769,-0.03884
117.60801,9.47769,-0.03881
117.70801,9.47769,-0.03878
117.80801,9.47769,-0.03877
117.90801,9.47769,-0.03879
118.00801,9.47769,-0.03874
118.10801,9.47769,-0.03872
118.20801,9.47769,-0.03870
118.30801,9.47769,-0.03869
118.40801,9.47769,-0.03868
118.50801,9.47769,-0.03867
118.60801,9.47769,-0.03866
118.70801,9.47769,-0.03863
118.80801,9.47769,-0.03860
118.90801,9.47769,-0.03859
119.00801,9.47769,-0.03855
119.10801,9.47769,-0.03855
119.20801,9.47769,-0.03852
119.30801,9.47769,-0.03853
119.40801,9.47769,-0.03849
119.50801,9.47769,-0.03849
119.60801,9.47769,-0.03849
119.70801,9.47769,-0.03848
119.80801,9.47769,-0.03847
119.90801,9.47769,-0.03842
120.00801,9.47769,-0.03841
120.10801,9.47769,-0.03838
120.20801,9.47769,-0.03838
120.30801,9.47769,-0.03832
120.40801,9.47769,-0.03832
120.50801,9.47769,-0.03833
120.60801,9.47769,-0.03831
120.70801,9.47769,-0.03830
120.80801,9.47769,-0.03828
120.90801,9.47769,-0.03828
121.00801,9.47769,-0.03827
121.10801,9.47769,-0.03826
121.20801,9.47769,-0.03824
121.30801,9.47769,-0.03820
121.40801,9.47769,-0.03820
121.50801,9.47769,-0.03818
121.60801,9.47769,-0.03816
121.70801,9.47769,-0.03812
121.80801,9.47769,-0.03814
121.90801,9.47769,-0.03811
122.00801,9.47769,-0.03811
122.10801,9.47769,-0.03809
122.20801,9.47769,-0.03809
122.30801,9.47769,-0.03805
122.40801,9.47769,-0.03803
122.50801,9.47769,-0.03802
122.60801,9.47769,-0.03803
122.70801,9.47769,-0.03799
122.80801,9.47769,-0.03795
122.90801,9.47769,-0.03795
123.00801,9.47769,-0.03797
123.10801,9.47769,-0.03791
123.20801,9.47769,-0.03787
123.30801,9.47769,-0.03789
123.40801,9.47769,-0.03790
123.50801,9.47769,-0.03783
123.60801,9.47769,-0.03787
123.70801,9.47769,-0.03782
123.80801,9.47769,-0.03783
123.90801,9.47769,-0.03781
124.00801,9.47769,-0.03776
124.10801,9.47769,-0.03776
124.20801,9.47769,-0.03776
124.30801,9.47769,-0.03775
124.40801,9.47769,-0.03767
124.50801,9.47769,-0.03771
124.60801,9.47769,-0.03770
124.70801,9.47769,-0.03767
124.80801,9.47769,-0.03763
124.90801,9.47769,-0.03764
125.00801,9.47769,-0.03765
125.10801,9.47769,-0.03762
125.20801,9.47769,-0.03761
125.30801,9.47769,-0.03759
125.40801,9.47769,-0.03757
125.50801,9.47769,-0.03757
125.60801,9.47769,-0.03756
125.70801,9.47769,-0.03754
125.80801,9.47769,-0.03754
125.90801,9.47769,-0.03750
126.00801,9.47769,-0.03749
126.10801,9.47769,-0.03745
126.20801,9.47769,-0.03745
126.30801,9.47769,-0.03743
126.40801,9.47769,-0.03741
126.50801,9.47769,-0.03742
126.60801,9.47769,-0.03743
126.70801,9.47769,-0.03738
126.80801,9.47769,-0.03738
126.90801,9.47769,-0.03738
127.00801,9.47769,-0.03733
127.10801,9.47769,-0.03732
127.20801,9.47769,-0.03733
127.30801,9.47769,-0.03728
127.40801,9.47769,-0.03727
127.50801,9.47769,-0.03728
127.60801,9.47769,-0.03725
127.70801,9.47769,-0.03724
127.80801,9.47769,-0.03721
127.90801,9.47769,-0.03723
128.00801,9.47769,-0.03717
128.10801,9.47769,-0.03721
128.20801,9.47769,-0.03718
128.30801,9.47769,-0.03717
128.40801,9.47769,-0.03712
128.50801,9.47769,-0.03713
128.60801,9.47769,-0.03710
128.70801,9.47769,-0.03707
128.80801,9.47769,-0.03706
128.90801,9.47769,-0.03702
129.00801,9.47769,-0.03706
129.10801,9.47769,-0.03704
129.20801,9.47769,-0.03703
129.30801,9.47769,-0.03700
129.40801,9.47769,-0.03700
129.50801,9.47769,-0.03696
129.60801,9.47769,-0.03697
129.70801,9.47769,-0.03695
129.80801,9.47769,-0.03692
129.90801,9.47769,-0.03690
130.00801,9.47769,-0.03687
130.10801,9.47769,-0.03690
130.20801,9.47769,-0.03686
130.30801,9.47769,-0.03685
130.40801,9.47769,-0.03683
130.50801,9.47769,-0.03684
130.60801,9.47769,-0.03681
130.70801,9.47769,-0.03684
130.80801,9.47769,-0.03677
130.90801,9.47769,-0.03679
131.00801,9.47769,-0.03675
131.10801,9.47769,-0.03675
131.20801,9.47769,-0.03674
131.30801,9.47769,-0.03674
131.40801,9.47769,-0.03671
131.50801,9.47769,-0.03670
131.60801,9.47769,-0.03664
131.70801,9.47769,-0.03666
131.80801,9.47769,-0.03667
131.90801,9.47769,-0.03662
132.00801,9.47769,-0.03661
132.10801,9.47769,-0.03660
132.20801,9.47769,-0.03658
132.30801,9.47769,-0.03656
132.40801,9.47769,-0.03656
132.50801,9.47769,-0.03654
132.60801,9.47769,-0.03653
132.70801,9.47769,-0.03652
132.80801,9.47769,-0.03649
132.90801,9.47769,-0.03648
133.00801,9.47769,-0.03646
133.10801,9.47769,-0.03646
133.20801,9.47769,-0.03646
133.30801,9.47769,-0.03645
133.40801,9.47769,-0.03642
133.50801,9.47769,-0.03640
133.60801,9.47769,-0.03638
133.70801,9.47769,-0.03640
133.80801,9.47769,-0.03636
133.90801,9.47769,-0.03634
134.00801,9.47769,-0.03638
134.10801,9.47769,-0.03632
134.20801,9.47769,-0.03631
134.30801,9.47769,-0.03631
134.40801,9.47769,-0.03629
134.50801,9.47769,-0.03627
134.60801,9.47769,-0.03626
134.70801,9.47769,-0.03625
134.80801,9.47769,-0.03625
134.90801,9.47769,-0.03623
135.00801,9.47769,-0.03618
135.10801,9.47769,-0.03619
135.20801,9.47769,-0.03621
135.30801,9.47769,-0.03618
135.40801,9.47769,-0.03615
135.50801,9.47769,-0.03616
135.60801,9.47769,-0.03610
135.70801,9.47769,-0.03610
135.80801,9.47769,-0.03610
135.90801,9.47769,-0.03607
136.00801,9.47769,-0.03610
136.10801,9.47769,-0.03603
136.20801,9.47769,-0.03605
136.30801,9.47769,-0.03606
136.40801,9.47769,-0.03603
136.50801,9.47769,-0.03602
136.60801,9.47769,-0.03599
136.70801,9.47769,-0.03598
136.80801,9.47769,-0.03595
136.90801,9.47769,-0.03592
137.00801,9.47769,-0.03591
137.10801,9.47769,-0.03593
137.20801,9.47769,-0.03595
137.30801,9.47769,-0.03589
137.40801,9.47769,-0.03591
137.50801,9.47769,-0.03588
137.60801,9.47769,-0.03588
137.70801,9.47769,-0.03588
137.80801,9.47769,-0.03581
137.90801,9.47769,-0.03584
138.00801,9.47769,-0.03583
138.10801,9.47769,-0.03579
138.20801,9.47769,-0.03581
138.30801,9.47769,-0.03585
138.40801,9.47769,-0.03579
138.50801,9.47769,-0.03580
138.60801,9.47769,-0.03579
138.70801,9.47769,-0.03579
138.80801,9.47769,-0.03579
138.90801,9.47769,-0.03576
139.00801,9.47769,-0.03575
139.10801,9.47769,-0.03576
139.20801,9.47769,-0.03573
139.30801,9.47769,-0.03571
139.40801,9.47769,-0.03573
139.50801,9.47769,-0.03569
139.60801,9.47769,-0.03569
139.70801,9.47769,-0.03561
139.80801,9.47769,-0.03565
139.90801,9.47769,-0.03566
140.00801,9.47769,-0.03562
140.10801,9.47769,-0.03563
140.20801,9.47769,-0.03561
140.30801,9.47769,-0.03557
140.40801,9.47769,-0.03557
140.50801,9.47769,-0.03555
140.60801,9.47769,-0.03555
140.70801,9.47769,-0.03553
140.80801,9.47769,-0.03553
140.90801,9.47769,-0.03552
141.00801,9.47769,-0.03546
141.10801,9.47769,-0.03548
141.20801,9.47769,-0.03545
141.30801,9.47769,-0.03546
141.40801,9.47769,-0.03543
141.50801,9.47769,-0.03544
141.60801,9.47769,-0.03541
141.70801,9.47769,-0.03539
141.80801,9.47769,-0.03536
141.90801,9.47769,-0.03536
142.00801,9.47769,-0.03533
142.10801,9.47769,-0.03534
142.20801,9.47769,-0.03533
142.30801,9.47769,-0.03533
142.40801,9.47769,-0.03533
142.50801,9.47769,-0.03531
142.60801,9.47769,-0.03531
142.70801,9.47769,-0.03530
142.80801,9.47769,-0.03528
142.90801,9.47769,-0.03525
143.00801,9.47769,-0.03527
143.10801,9.47769,-0.03524
143.20801,9.47769,-0.03521
143.30801,9.47769,-0.03522
143.40801,9.47769,-0.03522
143.50801,9.47769,-0.03521
143.60801,9.47769,-0.03518
143.70801,9.47769,-0.03516
143.80801,9.47769,-0.03514
143.90801,9.47769,-0.03515
144.00801,9.47769,-0.03514
144.10801,9.47769,-0.03514
144.20801,9.47769,-0.03511
144.30801,9.47769,-0.03511
144.40801,9.47769,-0.03507
144.50801,9.47769,-0.03506
144.60801,9.47769,-0.03504
144.70801,9.47769,-0.03510
144.80801,9.47769,-0.03506
144.90801,9.47769,-0.03499
145.00801,9.47769,-0.03501
145.10801,9.47769,-0.03498
145.20801,9.47769,-0.03496
145.30801,9.47769,-0.03496
145.40801,9.47769,-0.03500
145.50801,9.47769,-0.03494
145.60801,9.47769,-0.03496
145.70801,9.47769,-0.03491
145.80801,9.47769,-0.03489
145.90801,9.47769,-0.03490
146.00801,9.47769,-0.03488
146.10801,9.47769,-0.03489
146.20801,9.47769,-0.03487
146.30801,9.47769,-0.03486
146.40801,9.47769,-0.03486
146.50801,9.47769,-0.03483
146.60801,9.47769,-0.03480
146.70801,9.47769,-0.03479
146.80801,9.47769,-0.03481
146.90801,9.47769,-0.03478
147.00801,9.47769,-0.03475
147.10801,9.47769,-0.03475
147.20801,9.47769,-0.03471
147.30801,9.47769,-0.03471
147.40801,9.47769,-0.03472
147.50801,9.47769,-0.03470
147.60801,9.47769,-0.03469
147.70801,9.47769,-0.03469
147.80801,9.47769,-0.03467
147.90801,9.47769,-0.03465
148.00801,9.47769,-0.03461
148.10801,9.47769,-0.03461
148.20801,9.47769,-0.03461
148.30801,9.47769,-0.03463
148.40801,9.47769,-0.03459
148.50801,9.47769,-0.03458
148.60801,9.47769,-0.03453
148.70801,9.47769,-0.03451
148.80801,9.47769,-0.03459
148.90801,9.47769,-0.03452
149.00801,9.47769,-0.03452
149.10801,9.47769,-0.03447
149.20801,9.47769,-0.03452
149.30801,9.47769,-0.03447
149.40801,9.47769,-0.03448
149.50801,9.47769,-0.03447
149.60801,9.47769,-0.03445
149.70801,9.47769,-0.03443
149.80801,9.47769,-0.03441
149.90801,9.47769,-0.03442
150.00801,9.47769,-0.03441
150.10801,9.47769,-0.03438
150.20801,9.47769,-0.03437
150.30801,9.47769,-0.03436
150.40801,9.47769,-0.03436
150.50801,9.47769,-0.03433
150.60801,9.47769,-0.03432
150.70801,9.47769,-0.03431
150.80801,9.47769,-0.03429
150.90801,9.47769,-0.03431
151.00801,9.47769,-0.03434
151.10801,9.47769,-0.03427
151.20801,9.47769,-0.03424
151.30801,9.47769,-0.03424
151.40801,9.47769,-0.03427
151.50801,9.47769,-0.03423
151.60801,9.47769,-0.03423
151.70801,9.47769,-0.03418
151.80801,9.47769,-0.03416
151.90801,9.47769,-0.03420
152.00801,9.47769,-0.03420
152.10801,9.47769,-0.03413
152.20801,9.47769,-0.03416
152.30801,9.47769,-0.03413
152.40801,9.47769,-0.03414
152.50801,9.47769,-0.03413
152.60801,9.47769,-0.03408
152.70801,9.47769,-0.03408
152.80801,9.47769,-0.03405
152.90801,9.47769,-0.03407
153.00801,9.47769,-0.03405
153.10801,9.47769,-0.03405
153.20801,9.47769,-0.03401
153.30801,9.47769,-0.03400
153.40801,9.47769,-0.03399
153.50801,9.47769,-0.03399
153.60801,9.47769,-0.03399
153.70801,9.47769,-0.03394
153.80801,9.47769,-0.03397
153.90801,9.47769,-0.03393
154.00801,9.47769,-0.03393
154.10801,9.47769,-0.03394
154.20801,9.47769,-0.03392
154.30801,9.47769,-0.03395
154.40801,9.47769,-0.03391
154.50801,9.47769,-0.03386
154.60801,9.47769,-0.03386
154.70801,9.47769,-0.03386
154.80801,9.47769,-0.03386
154.90801,9.47769,-0.03385
155.00801,9.47769,-0.03383
155.10801,9.47769,-0.03381
155.20801,9.47769,-0.03383
155.30801,9.47769,-0.03380
155.40801,9.47769,-0.03380
155.50801,9.47769,-0.03377
155.60801,9.47769,-0.03381
155.70801,9.47769,-0.03376
155.80801,9.47769,-0.03374
155.90801,9.47769,-0.03371
156.00801,9.47769,-0.03371
156.10801,9.47769,-0.03368
156.20801,9.47769,-0.03368
156.30801,9.47769,-0.03367
156.40801,9.47769,-0.03368
156.50801,9.47769,-0.03366
156.60801,9.47769,-0.03365
156.70801,9.47769,-0.03363
156.80801,9.47769,-0.03362
156.90801,9.47769,-0.03363
157.00801,9.47769,-0.03361
157.10801,9.47769,-0.03365
157.20801,9.47769,-0.03359
157.30801,9.47769,-0.03358
157.40801,9.47769,-0.03357
157.50801,9.47769,-0.03354
157.60801,9.47769,-0.03356
157.70801,9.47769,-0.03356
157.80801,9.47769,-0.03354
157.90801,9.47769,-0.03352
158.00801,9.47769,-0.03355
158.10801,9.47769,-0.03350
158.20801,9.47769,-0.03348
158.30801,9.47769,-0.03347
158.40801,9.47769,-0.03343
158.50801,9.47769,-0.03345
158.60801,9.47769,-0.03340
158.70801,9.47769,-0.03345
158.80801,9.47769,-0.03345
158.90801,9.47769,-0.03341
159.00801,9.47769,-0.03341
159.10801,9.47769,-0.03342
159.20801,9.47769,-0.03340
159.30801,9.47769,-0.03334
159.40801,9.47769,-0.03334
159.50801,9.47769,-0.03338
159.60801,9.47769,-0.03333
159.70801,9.47769,-0.03335
159.80801,9.47769,-0.03333
159.90801,9.47769,-0.03332
160.00801,9.47769,-0.03329
160.10801,9.47769,-0.03329
160.20801,9.47769,-0.03327
160.30801,9.47769,-0.03329
160.40801,9.47769,-0.03326
160.50801,9.47769,-0.03322
160.60801,9.47769,-0.03323
160.70801,9.47769,-0.03322
160.80801,9.47769,-0.03321
160.90801,9.47769,-0.03321
161.00801,9.47769,-0.03321
161.10801,9.47769,-0.03314
161.20801,9.47769,-0.03318
161.30801,9.47769,-0.03316
161.40801,9.47769,-0.03315
161.50801,9.47769,-0.03318
161.60801,9.47769,-0.03314
161.70801,9.47769,-0.03315
161.80801,9.47769,-0.03312
161.90801,9.47769,-0.03312
162.00801,9.47769,-0.03312
162.10801,9.47769,-0.03308
162.20801,9.47769,-0.03307
162.30801,9.47769,-0.03308
162.40801,9.47769,-0.03309
162.50801,9.47769,-0.03308
162.60801,9.47769,-0.03306
162.70801,9.47769,-0.03303
162.80801,9.47769,-0.03301
162.90801,9.47769,-0.03304
163.00801,9.47769,-0.03304
163.10801,9.47769,-0.03300
163.20801,9.47769,-0.03297
163.30801,9.47769,-0.03298
163.40801,9.47769,-0.03297
163.50801,9.47769,-0.03299
163.60801,9.47769,-0.03298
163.70801,9.47769,-0.03297
163.80801,9.47769,-0.03295
163.90801,9.47769,-0.03291
164.00801,9.47769,-0.03290
164.10801,9.47769,-0.03291
164.20801,9.47769,-0.03291
164.30801,9.47769,-0.03291
164.40801,9.47769,-0.03289
164.50801,9.47769,-0.03285
164.60801,9.47769,-0.03287
164.70801,9.47769,-0.03286
164.80801,9.47769,-0.03288
164.90801,9.47769,-0.03282
165.00801,9.47769,-0.03285
165.10801,9.47769,-0.03280
165.20801,9.47769,-0.03280
165.30801,9.47769,-0.03279
165.40801,9.47769,-0.03279
165.50801,9.47769,-0.03279
165.60801,9.47769,-0.03281
165.70801,9.47769,-0.03276
165.80801,9.47769,-0.03275
165.90801,9.47769,-0.03272
166.00801,9.47769,-0.03271
166.10801,9.47769,-0.03273
166.20801,9.47769,-0.03269
166.30801,9.47769,-0.03274
166.40801,9.47769,-0.03270
166.50801,9.47769,-0.03269
166.60801,9.47769,-0.03270
166.70801,9.47769,-0.03268
166.80801,9.47769,-0.03266
166.90801,9.47769,-0.03265
167.00801,9.47769,-0.03266
167.10801,9.47769,-0.03260
167.20801,9.47769,-0.03261
167.30801,9.47769,-0.03258
167.40801,9.47769,-0.03261
167.50801,9.47769,-0.03258
167.60801,9.47769,-0.03260
167.70801,9.47769,-0.03256
167.80801,9.47769,-0.03261
167.90801,9.47769,-0.03256
168.00801,9.47769,-0.03255
168.10801,9.47769,-0.03256
168.20801,9.47769,-0.03252
168.30801,9.47769,-0.03252
168.40801,9.47769,-0.03252
168.50801,9.47769,-0.03252
168.60801,9.47769,-0.03252
168.70801,9.47769,-0.03248
168.80801,9.47769,-0.03248
168.90801,9.47769,-0.03247
169.00801,9.47769,-0.03247
169.10801,9.47769,-0.03246
169.20801,9.47769,-0.03244
169.30801,9.47769,-0.03242
169.40801,9.47769,-0.03243
169.50801,9.47769,-0.03241
169.60801,9.47769,-0.03242
169.70801,9.47769,-0.03241
169.80801,9.47769,-0.03238
169.90801,9.47769,-0.03242
170.00801,9.47769,-0.03237
170.10801,9.47769,-0.03236
170.20801,9.47769,-0.03233
170.30801,9.47769,-0.03230
170.40801,9.47769,-0.03234
170.50801,9.47769,-0.03229
170.60801,9.47769,-0.03228
170.70801,9.47769,-0.03228
170.80801,9.47769,-0.03228
170.90801,9.47769,-0.03225
171.00801,9.47769,-0.03226
171.10801,9.47769,-0.03225
171.20801,9.47769,-0.03224
171.30801,9.47769,-0.03222
171.40801,9.47769,-0.03217
171.50801,9.47769,-0.03222
171.60801,9.47769,-0.03221
171.70801,9.47769,-0.03217
171.80801,9.47769,-0.03212
171.90801,9.47769,-0.03218
172.00801,9.47769,-0.03213
172.10801,9.47769,-0.03217
172.20801,9.47769,-0.03211
172.30801,9.47769,-0.03216
172.40801,9.47769,-0.03213
172.50801,9.47769,-0.03208
172.60801,9.47769,-0.03210
172.70801,9.47769,-0.03205
172.80801,9.47769,-0.03207
172.90801,9.47769,-0.03207
173.00801,9.47769,-0.03208
173.10801,9.47769,-0.03201
173.20801,9.47769,-0.03201
173.30801,9.47769,-0.03203
173.40801,9.47769,-0.03199
173.50801,9.47769,-0.03201
173.60801,9.47769,-0.03199
173.70801,9.47769,-0.03198
173.80801,9.47769,-0.03196
173.90801,9.47769,-0.03195
174.00801,9.47769,-0.03192
174.10801,9.47769,-0.03196
174.20801,9.47769,-0.03191
174.30801,9.47769,-0.03192
174.40801,9.47769,-0.03191
